property_id,suburb,rooms,type,price,method,seller_g,date
18709,Richmond,2,u,800000.0,VB,hockingstuart,2017-07-15
18710,Richmond,3,h,,S,Marshall,2017-07-15
18711,Ringwood East,3,h,710000.0,S,Noel,2017-07-15
18712,Rockbank,4,h,,PN,hockingstuart,2017-07-15
18713,Rosanna,2,h,1310000.0,S,Fletchers,2017-07-15
18714,Rosanna,2,h,855000.0,S,Miles,2017-07-15
18715,Rowville,3,h,735000.0,S,Barry,2017-07-15
18716,Rowville,4,h,,SP,Barry,2017-07-15
18717,Rowville,3,h,755000.0,S,Harcourts,2017-07-15
18718,Roxburgh Park,3,h,537000.0,S,Raine,2017-07-15
18719,Seaford,2,t,386000.0,S,hockingstuart,2017-07-15
18720,Seaford,4,h,763000.0,S,U,2017-07-15
18721,Seaford,3,h,725000.0,S,Ray,2017-07-15
18722,Seaford,4,h,768000.0,S,Buxton,2017-07-15
18723,South Melbourne,3,h,2800000.0,VB,Greg,2017-07-15
18724,South Morang,4,h,,PI,Ray,2017-07-15
18725,South Morang,2,t,345000.0,SP,Harcourts,2017-07-15
18726,South Yarra,2,u,666000.0,S,hockingstuart,2017-07-15
18727,South Yarra,2,u,910000.0,S,Marshall,2017-07-15
18728,South Yarra,1,u,401500.0,S,hockingstuart,2017-07-15
18729,Southbank,2,u,,SP,MICM,2017-07-15
18730,Springvale,3,h,760000.0,S,Win,2017-07-15
18731,Springvale,3,h,,PI,Barry,2017-07-15
18732,St Albans,2,h,610000.0,PI,RW,2017-07-15
18733,St Albans,3,h,,SP,RW,2017-07-15
18734,St Albans,3,h,550000.0,S,Raine,2017-07-15
18735,St Albans,4,h,520000.0,PI,Westside,2017-07-15
18736,St Albans,2,h,,PI,Barry,2017-07-15
18737,St Albans,2,h,,PI,Barry,2017-07-15
18738,St Helena,3,h,805000.0,S,Darren,2017-07-15
18739,St Kilda,2,u,470000.0,VB,McGrath,2017-07-15
18740,St Kilda,3,h,1000000.0,S,Langwell,2017-07-15
18741,St Kilda,2,u,630000.0,S,hockingstuart,2017-07-15
18742,St Kilda,2,u,580000.0,S,Woodards,2017-07-15
18743,St Kilda,2,u,,SP,Ray,2017-07-15
18744,Sunshine,3,h,860000.0,PI,Jas,2017-07-15
18745,Sunshine,3,h,532000.0,S,Douglas,2017-07-15
18746,Sunshine,3,h,960000.0,S,RW,2017-07-15
18747,Sunshine,4,h,745500.0,S,Sweeney,2017-07-15
18748,Sunshine North,3,u,392500.0,S,Jas,2017-07-15
18749,Sunshine West,3,h,630000.0,S,Bells,2017-07-15
18750,Sunshine West,4,h,580000.0,PI,Douglas,2017-07-15
18751,Sunshine West,3,h,,PI,Barry,2017-07-15
18752,Sydenham,3,t,450000.0,SP,Brad,2017-07-15
18753,Taylors Lakes,4,h,853000.0,S,Barry,2017-07-15
18754,Taylors Lakes,4,h,704000.0,S,Barry,2017-07-15
18755,Thomastown,4,h,,SN,Barry,2017-07-15
18756,Thomastown,3,h,508000.0,S,Harcourts,2017-07-15
18757,Thomastown,2,u,573000.0,S,Harcourts,2017-07-15
18758,Thornbury,3,h,800000.0,SP,McGrath,2017-07-15
18759,Thornbury,3,h,800000.0,SP,McGrath,2017-07-15
18760,Thornbury,3,h,1236000.0,S,hockingstuart,2017-07-15
18761,Thornbury,1,u,328000.0,S,Woodards,2017-07-15
18762,Toorak,2,u,1140000.0,S,Marshall,2017-07-15
18763,Toorak,4,h,,S,Marshall,2017-07-15
18764,Travancore,2,u,341500.0,S,McGrath,2017-07-15
18765,Tullamarine,2,u,470000.0,SP,Barry,2017-07-15
18766,Tullamarine,2,u,,SP,Barry,2017-07-15
18767,Vermont,3,h,1111500.0,S,Philip,2017-07-15
18768,Viewbank,3,h,868000.0,S,Miles,2017-07-15
18769,Wantirna,4,h,1214000.0,S,Ray,2017-07-15
18770,Wantirna South,4,h,1045000.0,S,Noel,2017-07-15
18771,Wantirna South,3,u,622000.0,S,Ray,2017-07-15
18772,Warrandyte,3,h,826000.0,S,Gardiner,2017-07-15
18773,Waterways,4,h,1265000.0,S,Ray,2017-07-15
18774,Watsonia,2,u,604000.0,S,Ray,2017-07-15
18775,Watsonia,2,u,655000.0,S,Darren,2017-07-15
18776,Watsonia,3,t,850000.0,SP,Buckingham,2017-07-15
18777,Watsonia North,3,h,740000.0,SP,Barry,2017-07-15
18778,Werribee,5,h,,SP,Ray,2017-07-15
18779,Werribee,3,h,505000.0,SP,Greg,2017-07-15
18780,Werribee,3,h,570000.0,S,S&L,2017-07-15
18781,Werribee,3,h,453000.0,S,YPA,2017-07-15
18782,Werribee,2,h,335000.0,S,Greg,2017-07-15
18783,West Footscray,1,h,280000.0,VB,Jas,2017-07-15
18784,West Footscray,4,h,955000.0,S,Jas,2017-07-15
18785,West Footscray,2,u,,PI,Compton,2017-07-15
18786,West Footscray,3,t,700000.0,S,Jas,2017-07-15
18787,West Melbourne,1,u,380000.0,SP,MICM,2017-07-15
18788,West Melbourne,4,h,1900000.0,VB,Whiting,2017-07-15
18789,Westmeadows,3,h,800000.0,S,YPA,2017-07-15
18790,Wheelers Hill,5,h,1090000.0,S,Ray,2017-07-15
18791,Williamstown,4,h,1920000.0,SP,Williams,2017-07-15
18792,Windsor,3,h,,PI,Hodges,2017-07-15
18793,Wollert,4,h,530000.0,SP,hockingstuart,2017-07-15
18794,Wollert,4,h,631000.0,PI,hockingstuart,2017-07-15
18795,Wollert,4,h,,PI,Harcourts,2017-07-15
18796,Wyndham Vale,2,h,327500.0,S,hockingstuart,2017-07-15
18797,Wyndham Vale,3,h,,SN,Barry,2017-07-15
18798,Yallambie,3,h,,PI,Darren,2017-07-15
18799,Yarraville,3,h,982500.0,S,Village,2017-07-15
18800,Yarraville,3,h,1400000.0,S,Jas,2017-07-15
18801,Yarraville,3,h,1042000.0,SP,Jas,2017-07-15
18802,Yarraville,3,h,1230000.0,S,Jas,2017-07-15
18803,Yarraville,3,h,1005000.0,S,Jas,2017-07-15
18804,Abbotsford,2,h,911000.0,S,Purplebricks,2017-07-22
18805,Abbotsford,2,h,1190000.0,S,Biggin,2017-07-22
18806,Aberfeldie,3,h,2050000.0,SP,McDonald,2017-07-22
18807,Aberfeldie,3,h,,PN,McDonald,2017-07-22
18808,Aberfeldie,3,h,1680000.0,SP,Raine,2017-07-22
18809,Aberfeldie,1,u,280000.0,VB,Nelson,2017-07-22
18810,Aberfeldie,1,u,310000.0,S,Brad,2017-07-22
18811,Aberfeldie,5,h,1472000.0,S,Rendina,2017-07-22
18812,Airport West,3,h,,SN,Sweeney,2017-07-22
18813,Airport West,2,u,454000.0,S,Nelson,2017-07-22
18814,Airport West,3,u,635000.0,S,Nelson,2017-07-22
18815,Altona,3,h,1005000.0,SP,Barlow,2017-07-22
18816,Altona,4,t,820000.0,SP,hockingstuart,2017-07-22
18817,Altona,3,h,,SP,hockingstuart,2017-07-22
18818,Altona,3,h,,SP,RT,2017-07-22
18819,Altona,4,h,1360000.0,S,Greg,2017-07-22
18820,Altona,3,h,950000.0,SP,Barlow,2017-07-22
18821,Altona Meadows,3,h,620000.0,S,hockingstuart,2017-07-22
18822,Altona North,3,h,830000.0,SP,RT,2017-07-22
18823,Altona North,3,h,730000.0,S,Greg,2017-07-22
18824,Altona North,4,h,805000.0,S,Sweeney,2017-07-22
18825,Altona North,2,h,510000.0,S,Sweeney,2017-07-22
18826,Ardeer,3,h,645000.0,S,Barry,2017-07-22
18827,Armadale,2,u,,SP,hockingstuart,2017-07-22
18828,Armadale,2,u,486000.0,S,hockingstuart,2017-07-22
18829,Ascot Vale,3,t,855000.0,S,Alexkarbon,2017-07-22
18830,Ascot Vale,2,h,1035000.0,S,Alexkarbon,2017-07-22
18831,Ascot Vale,3,h,1310000.0,S,Brad,2017-07-22
18832,Ashburton,3,h,,SA,Buxton,2017-07-22
18833,Ashwood,4,h,1450000.0,S,Fletchers,2017-07-22
18834,Ashwood,3,t,1060000.0,S,Buxton,2017-07-22
18835,Aspendale,3,h,970000.0,VB,hockingstuart,2017-07-22
18836,Aspendale,2,t,711000.0,S,Hodges,2017-07-22
18837,Aspendale Gardens,4,h,840000.0,VB,Barry,2017-07-22
18838,Avondale Heights,4,h,665000.0,PI,Nelson,2017-07-22
18839,Avondale Heights,3,h,750000.0,PI,Barry,2017-07-22
18840,Avondale Heights,5,h,800000.0,VB,Barry,2017-07-22
18841,Balaclava,1,u,,SP,Biggin,2017-07-22
18842,Balwyn,4,h,,SP,Noel,2017-07-22
18843,Balwyn,2,u,800000.0,S,Langwell,2017-07-22
18844,Balwyn,5,h,2400000.0,VB,Fletchers,2017-07-22
18845,Balwyn North,5,h,2400000.0,VB,hockingstuart,2017-07-22
18846,Balwyn North,3,h,2668000.0,S,Noel,2017-07-22
18847,Balwyn North,4,h,1750000.0,S,Jellis,2017-07-22
18848,Balwyn North,4,h,1850000.0,SA,Fletchers,2017-07-22
18849,Bayswater,2,u,620000.0,S,First,2017-07-22
18850,Beaconsfield,4,h,670000.0,SP,Harcourts,2017-07-22
18851,Beaumaris,3,t,1850000.0,PI,McGrath,2017-07-22
18852,Bellfield,2,h,906000.0,S,Miles,2017-07-22
18853,Bentleigh,3,h,1640000.0,S,Woodards,2017-07-22
18854,Bentleigh,4,t,1420000.0,VB,Buxton,2017-07-22
18855,Bentleigh,3,h,1610000.0,S,Buxton,2017-07-22
18856,Bentleigh,2,u,410000.0,PI,hockingstuart,2017-07-22
18857,Bentleigh,5,h,1500000.0,PI,hockingstuart,2017-07-22
18858,Bentleigh East,2,u,860000.0,S,hockingstuart,2017-07-22
18859,Berwick,4,h,775000.0,VB,O'Brien,2017-07-22
18860,Berwick,3,h,755000.0,S,O'Brien,2017-07-22
18861,Blackburn,2,u,,SN,Noel,2017-07-22
18862,Blackburn,3,h,1020000.0,PI,Jellis,2017-07-22
18863,Blackburn South,3,h,874000.0,S,Fletchers,2017-07-22
18864,Boronia,3,h,,SN,Barry,2017-07-22
18865,Box Hill,2,u,,SN,Woodards,2017-07-22
18866,Braybrook,3,t,560000.0,S,Sweeney,2017-07-22
18867,Brighton East,2,u,620000.0,S,Buxton,2017-07-22
18868,Brighton East,3,h,1500000.0,S,Hodges,2017-07-22
18869,Brighton East,3,h,,SN,Follett,2017-07-22
18870,Broadmeadows,1,h,1100000.0,VB,Stockdale,2017-07-22
18871,Broadmeadows,3,h,450000.0,S,YPA,2017-07-22
18872,Broadmeadows,3,h,560000.0,S,YPA,2017-07-22
18873,Brunswick,3,h,1120000.0,S,Raine,2017-07-22
18874,Brunswick,2,h,1110000.0,S,Jellis,2017-07-22
18875,Brunswick,3,h,1260000.0,S,Jellis,2017-07-22
18876,Brunswick,4,h,1790000.0,S,Nelson,2017-07-22
18877,Brunswick East,1,u,390500.0,SP,Ray,2017-07-22
18878,Brunswick East,1,u,370000.0,VB,Jellis,2017-07-22
18879,Brunswick West,2,t,592000.0,SA,Nelson,2017-07-22
18880,Bundoora,4,h,800000.0,SP,Ray,2017-07-22
18881,Bundoora,5,h,999000.0,S,Ray,2017-07-22
18882,Bundoora,3,h,680000.0,S,Barry,2017-07-22
18883,Burwood East,3,h,,SN,hockingstuart,2017-07-22
18884,Cairnlea,4,h,750000.0,PI,Ray,2017-07-22
18885,Camberwell,3,h,1830000.0,S,Ham,2017-07-22
18886,Camberwell,2,h,,S,Rounds,2017-07-22
18887,Carlton,3,h,920000.0,S,Nelson,2017-07-22
18888,Carlton,2,u,,SP,Woodards,2017-07-22
18889,Carlton North,3,h,1400000.0,VB,Jellis,2017-07-22
18890,Carnegie,2,u,796000.0,S,Thomson,2017-07-22
18891,Carnegie,2,u,,PN,Gary,2017-07-22
18892,Carnegie,2,u,,SP,hockingstuart,2017-07-22
18893,Carnegie,3,h,,SN,Gary,2017-07-22
18894,Carnegie,2,h,1630000.0,S,Woodards,2017-07-22
18895,Carnegie,3,h,1050000.0,VB,Eview,2017-07-22
18896,Carrum,3,h,825000.0,S,Ray,2017-07-22
18897,Carrum,2,u,655000.0,S,Eview,2017-07-22
18898,Caulfield North,2,u,610000.0,PI,Greg,2017-07-22
18899,Chadstone,3,t,977500.0,S,Buxton,2017-07-22
18900,Chelsea,2,u,639000.0,S,Eview,2017-07-22
18901,Cheltenham,4,h,1138000.0,S,HAR,2017-07-22
18902,Cheltenham,3,h,1050000.0,PI,Barry,2017-07-22
18903,Clifton Hill,2,u,640000.0,SA,Nelson,2017-07-22
18904,Coburg,3,h,1285000.0,S,Nelson,2017-07-22
18905,Coburg,3,h,890000.0,S,Peter,2017-07-22
18906,Coburg,4,h,,SP,Peter,2017-07-22
18907,Collingwood,2,h,,VB,Nelson,2017-07-22
18908,Collingwood,2,h,1080000.0,S,Nelson,2017-07-22
18909,Craigieburn,4,h,,SN,Barry,2017-07-22
18910,Craigieburn,6,h,1000000.0,S,YPA,2017-07-22
18911,Craigieburn,3,h,607500.0,S,hockingstuart,2017-07-22
18912,Craigieburn,4,h,,SN,Barry,2017-07-22
18913,Craigieburn,3,h,,SN,Barry,2017-07-22
18914,Craigieburn,3,h,500000.0,S,Stockdale,2017-07-22
18915,Craigieburn,3,h,515000.0,S,Ray,2017-07-22
18916,Craigieburn,3,h,510000.0,S,Ray,2017-07-22
18917,Craigieburn,4,h,592500.0,S,Ray,2017-07-22
18918,Craigieburn,4,h,595000.0,S,Ray,2017-07-22
18919,Craigieburn,2,h,,PI,Ray,2017-07-22
18920,Croydon,3,h,1005000.0,S,McGrath,2017-07-22
18921,Dallas,3,h,,SN,Barry,2017-07-22
18922,Dandenong,3,h,669000.0,S,Stockdale,2017-07-22
18923,Dandenong,3,h,,PI,Barry,2017-07-22
18924,Dandenong,3,h,880000.0,S,Barry,2017-07-22
18925,Dandenong North,3,h,560000.0,S,Barry,2017-07-22
18926,Dandenong North,5,h,895000.0,S,Barry,2017-07-22
18927,Deepdene,2,h,710000.0,S,Nelson,2017-07-22
18928,Deer Park,3,h,572000.0,S,hockingstuart,2017-07-22
18929,Deer Park,4,h,,SN,Barry,2017-07-22
18930,Delahey,4,h,505000.0,S,YPA,2017-07-22
18931,Delahey,3,h,550000.0,PI,Sweeney,2017-07-22
18932,Doncaster,5,h,1530000.0,S,Barry,2017-07-22
18933,Doncaster,3,t,900000.0,VB,RT,2017-07-22
18934,Doncaster East,3,t,816000.0,S,Barry,2017-07-22
18935,Doncaster East,4,h,1385000.0,S,Jellis,2017-07-22
18936,Doncaster East,4,t,1380000.0,VB,Noel,2017-07-22
18937,Doncaster East,3,u,,SN,Parkes,2017-07-22
18938,Donvale,3,h,,SA,Fletchers,2017-07-22
18939,Donvale,3,h,900000.0,PI,Philip,2017-07-22
18940,Doreen,4,h,547000.0,S,Morrison,2017-07-22
18941,Doveton,2,h,472500.0,S,C21,2017-07-22
18942,East Melbourne,2,u,,SP,Caine,2017-07-22
18943,East Melbourne,1,u,895000.0,S,Kay,2017-07-22
18944,Edithvale,2,u,724000.0,S,O'Brien,2017-07-22
18945,Elsternwick,3,h,1975000.0,S,Biggin,2017-07-22
18946,Elsternwick,3,t,1200000.0,S,Biggin,2017-07-22
18947,Eltham,3,t,751000.0,SP,Nelson,2017-07-22
18948,Elwood,2,h,,SN,Morleys,2017-07-22
18949,Elwood,2,u,635000.0,S,McGrath,2017-07-22
18950,Elwood,2,u,630000.0,S,McGrath,2017-07-22
18951,Elwood,2,u,730000.0,S,Biggin,2017-07-22
18952,Epping,4,h,600000.0,S,Stockdale,2017-07-22
18953,Epping,3,h,410000.0,SP,hockingstuart,2017-07-22
18954,Epping,3,h,,SN,Barry,2017-07-22
18955,Epping,4,h,,PI,Harcourts,2017-07-22
18956,Epping,3,h,545000.0,S,hockingstuart,2017-07-22
18957,Essendon,3,h,1620000.0,S,Nelson,2017-07-22
18958,Essendon,1,u,326000.0,S,Nelson,2017-07-22
18959,Essendon North,3,h,1535000.0,S,Jellis,2017-07-22
18960,Fawkner,2,h,830000.0,PI,Stockdale,2017-07-22
18961,Ferntree Gully,3,h,740000.0,SP,Stockdale,2017-07-22
18962,Fitzroy,6,h,2590000.0,S,Nelson,2017-07-22
18963,Fitzroy North,3,h,,PI,Fletchers,2017-07-22
18964,Flemington,2,u,505000.0,SP,Nelson,2017-07-22
18965,Footscray,2,u,430000.0,PI,McGrath,2017-07-22
18966,Footscray,3,h,900000.0,PI,Sweeney,2017-07-22
18967,Footscray,4,h,1000000.0,SA,Nelson,2017-07-22
18968,Footscray,4,h,891000.0,S,Sweeney,2017-07-22
18969,Forest Hill,3,h,742000.0,S,hockingstuart,2017-07-22
18970,Forest Hill,3,h,1011000.0,S,McGrath,2017-07-22
18971,Frankston,3,h,,PI,Barry,2017-07-22
18972,Frankston,4,h,600500.0,S,Eview,2017-07-22
18973,Frankston North,3,h,,PI,Barry,2017-07-22
18974,Frankston South,3,h,665000.0,S,hockingstuart,2017-07-22
18975,Frankston South,5,h,,SN,Barry,2017-07-22
18976,Gladstone Park,3,h,645000.0,S,Barry,2017-07-22
18977,Gladstone Park,3,h,627000.0,SP,Barry,2017-07-22
18978,Glen Iris,2,u,580000.0,VB,hockingstuart,2017-07-22
18979,Glen Iris,2,u,519500.0,S,Marshall,2017-07-22
18980,Glen Waverley,2,u,656000.0,S,Harcourts,2017-07-22
18981,Glen Waverley,5,h,,SN,Ray,2017-07-22
18982,Glen Waverley,3,u,,PI,Harcourts,2017-07-22
18983,Glen Waverley,2,u,730000.0,PI,Harcourts,2017-07-22
18984,Glen Waverley,5,h,1182000.0,S,Ray,2017-07-22
18985,Glen Waverley,4,u,1500000.0,PI,Barry,2017-07-22
18986,Glen Waverley,3,h,1800000.0,S,Ray,2017-07-22
18987,Glen Waverley,5,h,1832000.0,S,Barry,2017-07-22
18988,Glen Waverley,3,u,1000000.0,PI,McGrath,2017-07-22
18989,Glenroy,2,u,493000.0,S,Biggin,2017-07-22
18990,Glenroy,3,h,940000.0,SP,Stockdale,2017-07-22
18991,Glenroy,2,u,435000.0,S,Nelson,2017-07-22
18992,Glenroy,3,u,,SP,Brad,2017-07-22
18993,Greensborough,3,h,725000.0,S,Buckingham,2017-07-22
18994,Greensborough,5,h,,VB,Darren,2017-07-22
18995,Greenvale,4,h,670000.0,VB,Barry,2017-07-22
18996,Greenvale,3,t,470000.0,SP,Barry,2017-07-22
18997,Greenvale,3,h,476500.0,SP,Brad,2017-07-22
18998,Hadfield,4,h,741000.0,S,Nelson,2017-07-22
18999,Hadfield,3,h,550000.0,S,Eview,2017-07-22
19000,Hadfield,3,h,,SN,Barry,2017-07-22
19001,Hampton,3,h,1930000.0,S,Buxton,2017-07-22
19002,Hampton,3,t,1405000.0,S,Buxton,2017-07-22
19003,Hawthorn,2,u,500000.0,VB,Kay,2017-07-22
19004,Hawthorn East,2,u,520000.0,VB,Thomas,2017-07-22
19005,Heathmont,4,h,1270500.0,S,Philip,2017-07-22
19006,Heathmont,3,h,751000.0,SP,Mandy,2017-07-22
19007,Heathmont,4,h,,SN,Barry,2017-07-22
19008,Heidelberg,3,h,1515000.0,SP,Miles,2017-07-22
19009,Heidelberg West,2,h,735000.0,S,Harcourts,2017-07-22
19010,Heidelberg West,4,h,590000.0,S,Haughton,2017-07-22
19011,Highett,3,h,1460000.0,S,Whiting,2017-07-22
19012,Highett,4,h,1535000.0,S,Thomson,2017-07-22
19013,Highett,2,h,,S,Hodges,2017-07-22
19014,Highett,3,h,,SA,Hodges,2017-07-22
19015,Highett,4,t,1205000.0,S,Charlton,2017-07-22
19016,Highett,2,u,525000.0,S,Buxton,2017-07-22
19017,Hillside,4,h,700000.0,PI,Barry,2017-07-22
19018,Hoppers Crossing,3,h,520000.0,S,LJ,2017-07-22
19019,Hoppers Crossing,4,h,650000.0,SP,Triwest,2017-07-22
19020,Hoppers Crossing,4,h,576000.0,S,hockingstuart,2017-07-22
19021,Hoppers Crossing,3,h,,SN,Barry,2017-07-22
19022,Hughesdale,2,u,472000.0,S,LITTLE,2017-07-22
19023,Ivanhoe,2,t,880000.0,S,Miles,2017-07-22
19024,Ivanhoe,4,t,985000.0,VB,Jellis,2017-07-22
19025,Ivanhoe,3,h,,SN,Miles,2017-07-22
19026,Jacana,3,h,528000.0,SP,RW,2017-07-22
19027,Jacana,3,h,,SN,Barry,2017-07-22
19028,Kealba,4,h,590000.0,SP,Nelson,2017-07-22
19029,Keilor East,3,h,918000.0,S,Nelson,2017-07-22
19030,Keilor East,3,t,777000.0,S,Brad,2017-07-22
19031,Keilor East,4,h,880000.0,S,Barry,2017-07-22
19032,Kew,2,u,591000.0,S,Nelson,2017-07-22
19033,Kew East,3,t,,SP,Fletchers,2017-07-22
19034,Kings Park,3,h,565000.0,S,Ray,2017-07-22
19035,Kingsville,2,h,,PN,hockingstuart,2017-07-22
19036,Kurunjang,4,h,362000.0,SP,hockingstuart,2017-07-22
19037,Kurunjang,3,h,330000.0,SP,PRDNationwide,2017-07-22
19038,Lalor,3,h,798000.0,SA,Harcourts,2017-07-22
19039,Lalor,3,h,560000.0,S,Love,2017-07-22
19040,Langwarrin,3,u,447000.0,S,hockingstuart,2017-07-22
19041,Langwarrin,4,h,900000.0,S,HAR,2017-07-22
19042,MacLeod,3,u,,SN,Miles,2017-07-22
19043,MacLeod,3,h,910000.0,S,Ray,2017-07-22
19044,MacLeod,3,h,710000.0,S,Ray,2017-07-22
19045,Maidstone,3,t,670000.0,S,Sweeney,2017-07-22
19046,Maidstone,3,h,681000.0,SP,Biggin,2017-07-22
19047,Maidstone,3,h,1005000.0,S,Sweeney,2017-07-22
19048,Maidstone,2,h,468000.0,S,Burnham,2017-07-22
19049,Maidstone,2,h,650000.0,S,Sweeney,2017-07-22
19050,Malvern East,3,h,1638000.0,S,Fletchers,2017-07-22
19051,Maribyrnong,4,h,,S,hockingstuart,2017-07-22
19052,Maribyrnong,3,t,640000.0,S,Biggin,2017-07-22
19053,Maribyrnong,4,h,1380000.0,SP,hockingstuart,2017-07-22
19054,Maribyrnong,2,u,410000.0,VB,Raine,2017-07-22
19055,Meadow Heights,3,u,420000.0,S,YPA,2017-07-22
19056,Melbourne,1,u,510000.0,VB,Whiting,2017-07-22
19057,Melbourne,2,u,,VB,Greg,2017-07-22
19058,Melton,3,h,,SN,Barry,2017-07-22
19059,Melton South,3,h,375000.0,S,Raine,2017-07-22
19060,Melton South,3,h,326000.0,S,hockingstuart,2017-07-22
19061,Melton South,3,h,400000.0,SP,YPA,2017-07-22
19062,Melton South,3,h,412250.0,S,Ray,2017-07-22
19063,Melton South,4,h,,SP,hockingstuart,2017-07-22
19064,Melton West,3,h,371500.0,S,Raine,2017-07-22
19065,Mentone,4,h,,S,hockingstuart,2017-07-22
19066,Mernda,4,h,,SP,Biggin,2017-07-22
19067,Mernda,4,h,672000.0,SA,Harcourts,2017-07-22
19068,Mernda,4,h,620000.0,S,YPA,2017-07-22
19069,Mill Park,3,h,,SN,Ristic,2017-07-22
19070,Mill Park,3,h,725000.0,S,Ray,2017-07-22
19071,Mitcham,3,h,1101000.0,S,Ray,2017-07-22
19072,Mitcham,4,t,926000.0,S,Ray,2017-07-22
19073,Montmorency,5,h,,S,Darren,2017-07-22
19074,Moonee Ponds,4,h,,SP,Silver,2017-07-22
19075,Moonee Ponds,1,u,362000.0,S,Brad,2017-07-22
19076,Mooroolbark,3,h,,PI,hockingstuart,2017-07-22
19077,Mordialloc,4,t,850000.0,PI,Hodges,2017-07-22
19078,Mordialloc,1,u,309000.0,S,Barry,2017-07-22
19079,Mount Waverley,4,h,,SN,Ray,2017-07-22
19080,Mount Waverley,3,h,1267000.0,S,Ray,2017-07-22
19081,Mount Waverley,2,u,611000.0,S,Win,2017-07-22
19082,Mount Waverley,4,h,1750000.0,SP,Jellis,2017-07-22
19083,Mulgrave,3,h,755000.0,S,Ray,2017-07-22
19084,Mulgrave,3,h,862000.0,S,Win,2017-07-22
19085,Mulgrave,3,h,815500.0,S,Ray,2017-07-22
19086,Murrumbeena,4,h,1780000.0,S,Woodards,2017-07-22
19087,Murrumbeena,2,u,,SP,Ray,2017-07-22
19088,Newport,3,h,1100000.0,VB,Williams,2017-07-22
19089,Niddrie,4,h,1130000.0,SP,Nelson,2017-07-22
19090,Niddrie,4,h,1006000.0,S,Brad,2017-07-22
19091,Noble Park,3,h,,PI,Barry,2017-07-22
19092,Noble Park,4,h,,PI,Barry,2017-07-22
19093,Noble Park,2,u,445000.0,S,iSell,2017-07-22
19094,Noble Park,3,h,650000.0,SP,iSell,2017-07-22
19095,North Melbourne,2,u,465000.0,SP,Jellis,2017-07-22
19096,Northcote,3,h,1290000.0,PI,McGrath,2017-07-22
19097,Northcote,3,h,1335000.0,S,Nelson,2017-07-22
19098,Northcote,1,u,352500.0,S,Ray,2017-07-22
19099,Northcote,1,u,,PI,Langwell,2017-07-22
19100,Northcote,2,u,782500.0,S,McGrath,2017-07-22
19101,Northcote,3,h,1875000.0,S,McGrath,2017-07-22
19102,Oakleigh South,4,h,1390000.0,S,Buxton,2017-07-22
19103,Pakenham,4,h,643500.0,S,C21,2017-07-22
19104,Pakenham,3,t,,PI,LJ,2017-07-22
19105,Pakenham,3,t,,PI,LJ,2017-07-22
19106,Parkville,2,u,,PN,Walshe,2017-07-22
19107,Pascoe Vale,3,t,,SN,Barry,2017-07-22
19108,Pascoe Vale,2,u,541000.0,S,Nelson,2017-07-22
19109,Pascoe Vale,2,t,510000.0,PI,Nelson,2017-07-22
19110,Pascoe Vale,2,u,550000.0,SP,Rendina,2017-07-22
19111,Pascoe Vale,3,h,,S,Brad,2017-07-22
19112,Pascoe Vale,2,u,580000.0,S,Nelson,2017-07-22
19113,Pascoe Vale,3,t,,SP,Rendina,2017-07-22
19114,Pascoe Vale,2,u,706000.0,S,Nelson,2017-07-22
19115,Port Melbourne,1,u,637000.0,S,RT,2017-07-22
19116,Port Melbourne,2,u,559000.0,S,hockingstuart,2017-07-22
19117,Prahran,2,u,570000.0,VB,Jellis,2017-07-22
19118,Prahran,2,u,,SP,hockingstuart,2017-07-22
19119,Preston,1,u,250000.0,PI,hockingstuart,2017-07-22
19120,Preston,1,u,392000.0,S,Harcourts,2017-07-22
19121,Preston,1,u,505000.0,SP,Woodards,2017-07-22
19122,Preston,3,h,980000.0,S,Harrington,2017-07-22
19123,Preston,2,h,785500.0,S,Woodards,2017-07-22
19124,Reservoir,2,u,495000.0,S,Ray,2017-07-22
19125,Reservoir,2,h,320000.0,PI,Ray,2017-07-22
19126,Reservoir,3,h,,PI,Lucas,2017-07-22
19127,Reservoir,2,t,617500.0,SP,RW,2017-07-22
19128,Reservoir,5,h,1282500.0,SA,Nelson,2017-07-22
19129,Reservoir,4,h,760500.0,S,Nelson,2017-07-22
19130,Richmond,2,u,419000.0,S,Jellis,2017-07-22
19131,Richmond,1,u,,S,RT,2017-07-22
19132,Richmond,3,h,1590000.0,S,Biggin,2017-07-22
19133,Richmond,3,h,1710000.0,S,Jellis,2017-07-22
19134,Richmond,2,u,592000.0,SP,Biggin,2017-07-22
19135,Richmond,2,u,1667500.0,S,Jellis,2017-07-22
19136,Richmond,2,u,685000.0,SP,Collins,2017-07-22
19137,Ringwood,3,h,,SN,Philip,2017-07-22
19138,Ringwood,3,h,882500.0,S,hockingstuart,2017-07-22
19139,Ringwood,3,h,,SN,Noel,2017-07-22
19140,Ringwood,3,h,910000.0,S,Philip,2017-07-22
19141,Ringwood East,3,h,777000.0,S,Harcourts,2017-07-22
19142,Ringwood East,4,h,,SA,Fletchers,2017-07-22
19143,Rosanna,3,h,,SP,Miles,2017-07-22
19144,Roxburgh Park,3,h,510000.0,S,Jason,2017-07-22
19145,Roxburgh Park,5,h,,S,Ray,2017-07-22
19146,Roxburgh Park,3,h,431000.0,S,Raine,2017-07-22
19147,Sandringham,3,h,1651000.0,S,Buxton,2017-07-22
