trans_date_trans_time,merchant,category,amt,city,state
04-01-2019 22:31,Gerhold LLC,home,19.03,June Lake,CA
04-01-2019 22:34,Denesik and Sons,shopping_pos,512.29,American Fork,UT
04-01-2019 22:37,Wisozk and Sons,misc_pos,49.61,Wales,AK
04-01-2019 22:49,Parker-Kunde,personal_care,45.98,Daly City,CA
04-01-2019 22:51,"""Schneider, Hayes and Nikolaus""",food_dining,57.62,Fort Washakie,WY
04-01-2019 22:52,Daugherty LLC,kids_pets,151.5,Meridian,ID
04-01-2019 22:56,Waelchi Inc,kids_pets,12.06,Kansas City,MO
04-01-2019 22:57,Rau-Robel,kids_pets,3.1,Independence,MO
04-01-2019 23:00,Stoltenberg-Beatty,shopping_pos,9.86,Centerview,MO
04-01-2019 23:02,Fritsch LLC,travel,1.52,Mesa,ID
04-01-2019 23:06,Murray-Smitham,grocery_pos,295.26,Wales,AK
04-01-2019 23:13,Abbott-Steube,personal_care,100.33,Carlotta,CA
04-01-2019 23:18,Ernser-Lynch,food_dining,153.69,Crownpoint,NM
04-01-2019 23:18,"""Terry, Johns and Bins""",misc_pos,6.93,Thompson,UT
04-01-2019 23:22,"""Bahringer, Bergnaum and Quitzon""",home,100.24,Hatch,UT
04-01-2019 23:27,Turner and Sons,shopping_pos,1.11,Daly City,CA
04-01-2019 23:28,Fisher-Schowalte,shopping_net,3.15,Orient,WA
04-01-2019 23:36,Jakubowski Inc,home,106.55,Kansas City,MO
04-01-2019 23:38,"""Larson, Quitzon and Spence""",travel,2.24,Thompson,UT
04-01-2019 23:58,Dickinson Lt,personal_care,16.14,Phoenix,AZ
04-01-2019 23:59,Friesen Lt,health_fitness,18.17,Wales,AK
05-01-2019 00:02,Schamberger-O'Keefe,grocery_pos,77.49,Conway,WA
05-01-2019 00:09,Sawayn PLC,shopping_pos,153.59,Dumont,CO
05-01-2019 00:12,Bruen-Yost,misc_pos,30.76,Fields Landing,CA
05-01-2019 00:34,Rutherford-Mertz,grocery_pos,83.83,Oakland,CA
05-01-2019 00:35,"""Jones, Sawayn and Romague""",misc_net,20.02,Unionville,MO
05-01-2019 00:36,Dooley-Thompson,misc_net,6.89,Hatch,UT
05-01-2019 00:38,Ruecker Group,misc_net,86.26,Carroll,NE
05-01-2019 00:42,Vandervort-Funk,grocery_pos,105.2,Fort Washakie,WY
05-01-2019 00:44,Koss and Sons,gas_transport,84.22,Paradise Valley,AZ
05-01-2019 00:48,Kuvalis Lt,gas_transport,48.97,Orient,WA
05-01-2019 00:54,"""Tillman, Dickinson and Labadie""",gas_transport,58.56,Red River,NM
05-01-2019 00:54,"""Cremin, Hamill and Reichel""",misc_pos,7.06,Sun City,CA
05-01-2019 01:09,"""Jenkins, Hauck and Friesen""",gas_transport,35.8,Utica,MO
05-01-2019 01:15,"""Robel, Cummerata and Prosacco""",gas_transport,78.98,Sutherland,NE
05-01-2019 01:25,Rau and Sons,grocery_pos,49.45,Norwalk,CA
05-01-2019 01:27,Cole PLC,grocery_pos,92.93,Paauilo,HI
05-01-2019 01:34,Mraz-Herzog,gas_transport,63.68,Mountain Center,CA
05-01-2019 01:39,Padberg-Welch,grocery_pos,183.28,Newhall,CA
05-01-2019 01:43,"""Jones, Sawayn and Romague""",misc_net,3.7,Meredith,CO
05-01-2019 01:45,McDermott-Weimann,grocery_pos,243.09,Sun City,CA
05-01-2019 01:55,"""Schultz, Simonis and Little""",grocery_pos,84.16,Thompson,UT
05-01-2019 01:59,Murray-Smitham,grocery_pos,100.0,Santa Monica,CA
05-01-2019 02:00,"""Greenholt, Jacobi and Gleason""",gas_transport,55.65,Camden,MO
05-01-2019 02:15,Heller-Langosh,gas_transport,61.19,North Loup,NE
05-01-2019 02:26,Jast-McDermott,shopping_pos,144.79,Athena,OR
05-01-2019 02:28,Heidenreich PLC,grocery_pos,67.17,Conway,WA
05-01-2019 02:37,Strosin-Cruickshank,grocery_pos,81.82,Jelm,WY
05-01-2019 02:41,Will Lt,food_dining,96.67,Eugene,OR
05-01-2019 02:54,Dooley Inc,shopping_pos,9.5,Luray,MO
05-01-2019 02:55,Conroy Lt,shopping_pos,3.14,Louisiana,MO
05-01-2019 02:56,"""Bernhard, Grant and Langworth""",shopping_pos,130.1,Ravenna,NE
05-01-2019 02:57,Corwin-Collins,gas_transport,44.6,Redford,MO
05-01-2019 03:06,Hills-Olson,grocery_net,70.22,Phoenix,AZ
05-01-2019 03:15,"""Raynor, Reinger and Hagenes""",gas_transport,20.45,Wales,AK
05-01-2019 03:17,Howe Lt,misc_pos,1.05,Santa Monica,CA
05-01-2019 03:17,"""Ruecker, Beer and Collie""",shopping_net,97.89,Athena,OR
05-01-2019 03:21,Heller-Langosh,gas_transport,18.19,Wales,AK
05-01-2019 03:25,Harris Inc,gas_transport,81.85,Malad City,ID
05-01-2019 03:28,"""Rodriguez, Yost and Jenkins""",misc_net,65.39,Newhall,CA
05-01-2019 03:36,Koepp-Parke,grocery_pos,93.33,Williamsburg,MO
05-01-2019 03:36,Buckridge PLC,misc_pos,73.8,Kansas City,MO
05-01-2019 03:38,"""Raynor, Feest and Mille""",gas_transport,46.74,Loving,NM
05-01-2019 03:41,Barton Inc,grocery_pos,128.52,Blairsden-Graeagle,CA
05-01-2019 03:44,Durgan-Aue,misc_net,1.89,Carlotta,CA
05-01-2019 03:44,"""Streich, Dietrich and Barton""",shopping_net,244.3,Monitor,WA
05-01-2019 03:49,"""Schoen, Kuphal and Nitzsche""",grocery_pos,201.32,Phoenix,AZ
05-01-2019 03:53,"""Tillman, Dickinson and Labadie""",gas_transport,50.43,Westerville,NE
05-01-2019 04:00,Kerluke Inc,misc_net,1.81,June Lake,CA
05-01-2019 04:01,Rutherford-Mertz,grocery_pos,186.68,Kansas City,MO
05-01-2019 04:03,Auer-Mosciski,grocery_pos,171.56,Meridian,ID
05-01-2019 04:08,"""Ruecker, Beer and Collie""",shopping_net,56.39,Blairstown,MO
05-01-2019 04:13,Dach-Bore,grocery_net,59.7,Huntington Beach,CA
05-01-2019 04:14,Hickle Group,shopping_pos,7.55,Claremont,CA
05-01-2019 04:17,Koepp-Witting,grocery_pos,129.63,Lagrange,WY
05-01-2019 04:18,Strosin-Cruickshank,grocery_pos,155.23,Huslia,AK
05-01-2019 04:24,Heller-Abshire,grocery_net,54.92,Redford,MO
05-01-2019 04:30,"""Swaniawski, Bahringer and Ledne""",grocery_net,46.83,Dumont,CO
05-01-2019 04:42,McCullough Group,grocery_net,46.83,Superior,AZ
05-01-2019 04:54,Turner and Sons,shopping_pos,270.4,Paradise Valley,AZ
05-01-2019 05:05,Donnelly LLC,entertainment,188.25,Malad City,ID
05-01-2019 05:05,Mraz-Herzog,gas_transport,54.97,Llano,NM
05-01-2019 05:10,"""Raynor, Reinger and Hagenes""",gas_transport,69.21,Athena,OR
05-01-2019 05:11,Doyle Lt,grocery_pos,111.24,Fiddletown,CA
05-01-2019 05:15,"""Casper, Hand and Zul""",grocery_pos,97.47,Humboldt,AZ
05-01-2019 05:17,"""Greenholt, O'Hara and Balistreri""",shopping_net,94.29,Dumont,CO
05-01-2019 05:19,Corwin-Collins,gas_transport,87.08,Arnold,MO
05-01-2019 05:25,"""Terry, Johns and Bins""",misc_pos,32.8,Helm,CA
05-01-2019 05:29,Berge LLC,gas_transport,52.46,North Loup,NE
05-01-2019 05:35,Pagac LLC,shopping_pos,122.1,Lonetree,WY
05-01-2019 05:38,Bauch-Rayno,grocery_pos,41.93,Sacramento,CA
05-01-2019 05:45,Kiehn-Emmerich,grocery_pos,103.11,Tomales,CA
05-01-2019 05:50,Kling Inc,gas_transport,32.76,Camden,MO
05-01-2019 05:51,"""Mosciski, Gislason and Mertz""",grocery_pos,93.48,Indian Wells,CA
05-01-2019 05:54,Kihn Inc,shopping_pos,1.84,Clarksville,MO
05-01-2019 05:56,Jacobi and Sons,shopping_pos,2.37,Westerville,NE
05-01-2019 05:56,"""Streich, Hansen and Veum""",gas_transport,49.56,Westfir,OR
05-01-2019 06:04,Luettgen PLC,gas_transport,84.15,Newberg,OR
05-01-2019 06:12,Hudson-Grady,shopping_pos,3.36,Monitor,WA
05-01-2019 06:14,Klocko LLC,misc_net,342.29,High Rolls Mountain Park,NM
05-01-2019 06:19,"""Baumbach, Hodkiewicz and Walsh""",shopping_pos,90.43,Sacramento,CA
05-01-2019 06:32,"""Olson, Becker and Koch""",gas_transport,53.5,Redford,MO
05-01-2019 06:33,Torp-Labadie,gas_transport,55.26,Rocky Mount,MO
05-01-2019 06:43,Smitham-Boehm,grocery_net,99.59,Broomfield,CO
05-01-2019 06:56,Howe Lt,misc_pos,4.63,Phoenix,AZ
05-01-2019 06:58,Auer-West,shopping_net,9.49,Cascade Locks,OR
05-01-2019 07:00,Ruecker Group,misc_net,5.22,High Rolls Mountain Park,NM
05-01-2019 07:03,Padberg-Welch,grocery_pos,124.54,Indian Wells,CA
05-01-2019 07:16,Kuphal-Bartoletti,misc_net,12.09,Odessa,MO
05-01-2019 07:24,Miller-Harris,misc_net,6.14,Norwalk,CA
05-01-2019 07:36,Prohaska-Murray,gas_transport,62.02,Colton,WA
05-01-2019 07:39,Kerluke Inc,misc_net,4.52,Sun City,CA
05-01-2019 08:12,"""Ferry, Lynch and Kautze""",misc_net,174.82,Carlotta,CA
05-01-2019 08:24,Hudson-Ratke,grocery_pos,115.97,Westfir,OR
05-01-2019 08:33,Gleason-Macejkovic,shopping_net,8.42,Ashford,WA
05-01-2019 08:35,Fisher Inc,shopping_net,96.15,Athena,OR
05-01-2019 08:45,Brekke and Sons,gas_transport,46.47,Daly City,CA
05-01-2019 08:46,Wolf Inc,grocery_pos,76.68,Iliff,CO
05-01-2019 08:51,Sporer Inc,gas_transport,66.75,Hatch,UT
05-01-2019 08:59,Collier Inc,grocery_net,64.67,Orient,WA
05-01-2019 09:40,Barrows PLC,shopping_pos,113.83,Meredith,CO
05-01-2019 09:43,"""Wiza, Schaden and Stark""",misc_pos,8.73,Howells,NE
05-01-2019 09:45,"""Reilly, Heaney and Cole""",gas_transport,45.71,Thompson,UT
05-01-2019 09:59,Christiansen-Gusikowski,misc_pos,30.33,Kissee Mills,MO
05-01-2019 10:02,Smith-Stokes,misc_pos,9.27,Rock Springs,WY
05-01-2019 10:16,Mraz-Herzog,gas_transport,62.8,Laguna Hills,CA
05-01-2019 10:34,Flatley-Durgan,misc_net,39.23,Mesa,ID
05-01-2019 10:39,"""Connelly, Reichert and Fritsch""",gas_transport,64.05,Orient,WA
05-01-2019 10:45,Smitham-Schille,grocery_net,50.38,Meadville,MO
05-01-2019 10:45,Mraz-Herzog,gas_transport,82.99,Luray,MO
05-01-2019 10:48,Heller-Langosh,gas_transport,89.02,Carlotta,CA
05-01-2019 10:50,Ortiz Group,grocery_net,57.22,Laramie,WY
05-01-2019 10:51,Kiehn-Emmerich,grocery_pos,73.74,Saint Louis,MO
05-01-2019 10:54,Abshire PLC,entertainment,181.69,Scotts Mills,OR
05-01-2019 10:56,Bednar Group,misc_net,192.23,Sun City,CA
05-01-2019 11:14,Dooley-Thompson,misc_net,81.77,Holstein,NE
05-01-2019 11:18,McGlynn-Heathcote,misc_net,4.45,Iliff,CO
05-01-2019 11:24,"""Baumbach, Hodkiewicz and Walsh""",shopping_pos,131.95,Manley,NE
05-01-2019 11:27,"""Eichmann, Bogan and Rodriguez""",gas_transport,87.77,Aurora,CO
05-01-2019 11:28,McCullough LLC,misc_pos,77.98,Daly City,CA
05-01-2019 11:31,Padberg-Welch,grocery_pos,367.29,Browning,MO
05-01-2019 11:39,"""Bahringer, Schoen and Corkery""",shopping_pos,9.52,Colton,WA
05-01-2019 11:53,Schmitt Lt,misc_net,6.36,Campbell,NE
05-01-2019 12:03,"""Willms, Kris and Bergnaum""",shopping_pos,7.67,Superior,AZ
05-01-2019 12:03,Johns Inc,entertainment,33.78,Kirk,CO
05-01-2019 12:11,"""Dare, Casper and Bartoletti""",kids_pets,59.59,Gardiner,OR
05-01-2019 12:19,Friesen-Ortiz,personal_care,61.04,Kansas City,MO
05-01-2019 12:22,Erdman-Schaden,personal_care,1.54,Redford,MO
05-01-2019 12:33,Erdman-Schaden,personal_care,10.59,Littleton,CO
05-01-2019 12:42,Barton LLC,kids_pets,31.27,Espanola,NM
05-01-2019 13:02,Dietrich-Fadel,health_fitness,70.0,Lakeport,CA
05-01-2019 13:08,Boyer PLC,misc_pos,1.05,Hooper,NE
05-01-2019 13:11,"""Bahringer, Schoen and Corkery""",shopping_pos,8.7,Sutherland,NE
05-01-2019 13:23,"""Lesch, D'Amore and Brown""",food_dining,54.4,Parks,AZ
05-01-2019 13:47,Pouros-Haag,shopping_pos,8.71,Redford,MO
05-01-2019 13:55,"""Hauck, Dietrich and Funk""",kids_pets,36.1,Fields Landing,CA
05-01-2019 13:56,Thompson-Gleason,health_fitness,2.12,Meridian,ID
05-01-2019 14:08,"""Schoen, Nienow and Bauch""",personal_care,23.3,Gardiner,OR
05-01-2019 14:08,"""Altenwerth, Cartwright and Koss""",shopping_net,6.85,Manville,WY
05-01-2019 14:11,Bernier and Sons,kids_pets,165.76,Superior,AZ
05-01-2019 14:11,Will Lt,food_dining,5.69,Lagrange,WY
05-01-2019 14:23,"""Zemlak, Tillman and Cremin""",personal_care,59.95,Camden,MO
05-01-2019 14:34,Deckow-Dare,food_dining,98.82,Centerview,MO
05-01-2019 14:36,Dibbert-Green,entertainment,163.69,Meridian,ID
05-01-2019 14:49,Fahey Inc,kids_pets,47.05,Meadville,MO
05-01-2019 14:50,Bogisich-Homenick,misc_net,3.79,Owensville,MO
05-01-2019 14:54,"""Yost, Schamberger and Windle""",kids_pets,2.54,Riverton,WY
05-01-2019 14:56,"""Runte, Green and Em""",health_fitness,83.14,Huslia,AK
05-01-2019 14:58,McCullough LLC,misc_pos,6.18,Omaha,NE
05-01-2019 15:00,Klein Group,entertainment,64.03,Dumont,CO
05-01-2019 15:03,"""Koss, McLaughlin and Maye""",food_dining,277.02,Cascade Locks,OR
05-01-2019 15:05,"""Feil, Hilpert and Koss""",food_dining,12.52,Owensville,MO
05-01-2019 15:16,Hoppe-Parisian,kids_pets,32.11,Utica,MO
05-01-2019 15:17,"""Lowe, Dietrich and Erdman""",kids_pets,149.77,Sutherland,NE
05-01-2019 15:22,Howe PLC,entertainment,68.55,Red Cliff,CO
05-01-2019 15:26,Marvin-Lin,personal_care,13.17,Hooper,NE
05-01-2019 15:27,"""O'Reilly, Mohr and Purdy""",home,9.49,Valentine,NE
05-01-2019 15:30,Cummerata-Hilpert,entertainment,12.08,Mesa,ID
05-01-2019 15:30,Medhurst Inc,home,92.53,Fort Washakie,WY
05-01-2019 15:37,Streich Lt,home,279.98,Orient,WA
05-01-2019 15:39,"""Rodriguez, Yost and Jenkins""",misc_net,5.93,Paauilo,HI
05-01-2019 15:41,Kuhic LLC,shopping_net,1.27,Sutherland,NE
05-01-2019 15:49,"""McCullough, Hudson and Schuste""",food_dining,25.1,Blairsden-Graeagle,CA
05-01-2019 15:59,Kihn-Fritsch,food_dining,63.28,Centerview,MO
05-01-2019 16:00,Zboncak Lt,food_dining,11.38,Orient,WA
05-01-2019 16:01,Fisher Inc,shopping_net,130.74,Littleton,CO
05-01-2019 16:02,Dickinson Lt,misc_pos,1.35,Orient,WA
05-01-2019 16:03,"""Parker, Nolan and Trantow""",entertainment,1.96,Pueblo,CO
05-01-2019 16:07,"""O'Connell, Botsford and Han""",home,65.44,Helm,CA
05-01-2019 16:07,"""Kutch, Steuber and Gerhol""",food_dining,39.05,Lowell,OR
05-01-2019 16:12,Bogisich-Weimann,kids_pets,94.91,Phoenix,AZ
05-01-2019 16:16,Baumbach Lt,personal_care,132.31,Arnold,MO
05-01-2019 16:17,Abbott-Rogahn,entertainment,41.33,Greenview,CA
05-01-2019 16:17,"""Rodriguez, Yost and Jenkins""",misc_net,8.69,Owensville,MO
05-01-2019 16:21,Stark-Koss,home,79.72,Meadville,MO
05-01-2019 16:23,"""Bahringer, Bergnaum and Quitzon""",home,73.31,North Loup,NE
05-01-2019 16:28,Fritsch LLC,travel,3.35,Stayton,OR
05-01-2019 16:28,Rippin-VonRueden,health_fitness,12.34,Rock Springs,WY
05-01-2019 16:31,Bednar Inc,travel,5.62,Carlotta,CA
05-01-2019 16:39,"""Lowe, Dietrich and Erdman""",kids_pets,24.9,Saint Louis,MO
05-01-2019 16:43,Howe PLC,entertainment,104.47,San Jose,CA
05-01-2019 16:51,Nienow PLC,entertainment,94.27,Lake Oswego,OR
05-01-2019 16:58,"""Brown, Homenick and Lesch""",health_fitness,13.63,Laramie,WY
05-01-2019 16:59,Barton LLC,kids_pets,16.79,June Lake,CA
05-01-2019 17:05,Lind-Buckridge,entertainment,5.76,Mound City,MO
05-01-2019 17:08,Powlowski-Weimann,food_dining,2.1,Freedom,WY
05-01-2019 17:23,Block-Hauck,travel,6.18,Freedom,WY
05-01-2019 17:24,Streich Lt,home,50.33,Redford,MO
05-01-2019 17:27,Beier and Sons,home,28.36,Newberg,OR
05-01-2019 17:28,Bogisich-Weimann,kids_pets,15.43,Altonah,UT
05-01-2019 17:38,Kutch-Wilderman,home,26.26,Odessa,MO
05-01-2019 17:39,Lynch-Wisozk,home,149.04,Cascade Locks,OR
05-01-2019 17:42,Hyatt-Blick,travel,43.11,Rocky Mount,MO
05-01-2019 17:44,"""Nicolas, Hills and McGlynn""",entertainment,1.33,Jelm,WY
05-01-2019 17:45,Kozey-Boehm,shopping_net,53.82,Napa,CA
05-01-2019 17:46,Brown Inc,kids_pets,11.48,Phoenix,AZ
05-01-2019 17:47,"""Bahringer, Bergnaum and Quitzon""",home,85.44,Smith River,CA
05-01-2019 17:47,Bogisich-Weimann,kids_pets,14.53,Mesa,ID
05-01-2019 17:55,Daugherty-Thompson,food_dining,143.5,Kent,OR
05-01-2019 17:58,Bogisich-Weimann,kids_pets,15.97,Centerview,MO
05-01-2019 18:01,Waters-Cruickshank,health_fitness,159.65,Portland,OR
05-01-2019 18:03,McGlynn-Heathcote,misc_net,768.15,Wales,AK
05-01-2019 18:08,Friesen-Ortiz,personal_care,43.4,Howells,NE
05-01-2019 18:14,Kuhic LLC,shopping_net,2.17,Paauilo,HI
05-01-2019 18:18,Kuphal-Toy,food_dining,5.96,Jelm,WY
05-01-2019 18:19,Hyatt-Blick,travel,4.25,Sutherland,NE
05-01-2019 18:21,Wilkinson Lt,entertainment,30.14,North Loup,NE
05-01-2019 18:28,Deckow-Dare,food_dining,62.68,Matthews,MO
05-01-2019 18:29,"""Roberts, Daniel and Macejkovic""",kids_pets,66.74,Los Angeles,CA
05-01-2019 18:36,Morissette PLC,shopping_pos,8.62,Conway,WA
05-01-2019 18:50,Rau-Robel,kids_pets,45.95,Williamsburg,MO
05-01-2019 18:50,"""Towne, Greenholt and Koepp""",shopping_net,2.82,Orient,WA
05-01-2019 18:56,Kilback and Sons,entertainment,67.57,Manley,NE
05-01-2019 19:03,Bartoletti and Sons,personal_care,143.83,Portland,OR
05-01-2019 19:20,Kutch-Ferry,home,87.66,Red Cliff,CO
05-01-2019 19:22,Eichmann-Kilback,home,89.17,Carroll,NE
05-01-2019 19:27,O'Hara-Wilderman,food_dining,2.6,Centerview,MO
05-01-2019 19:29,Jerde-Hermann,travel,466.41,Dumont,CO
05-01-2019 19:33,Lind-Buckridge,entertainment,14.13,Luray,MO
05-01-2019 19:37,"""Wiza, Schaden and Stark""",misc_pos,9.06,Glendale,CA
05-01-2019 19:40,Schmeler-Howe,personal_care,37.26,Sun City,CA
05-01-2019 19:40,Johnston-Caspe,travel,8.7,Eugene,OR
05-01-2019 19:43,Schmidt-Larkin,home,25.98,Orient,WA
05-01-2019 19:45,"""Boehm, Predovic and Reinge""",misc_pos,9.55,Hooper,NE
05-01-2019 19:47,"""Quitzon, Green and Bashirian""",shopping_pos,48.25,Phoenix,AZ
05-01-2019 19:57,Hills-Witting,shopping_net,7.52,Orient,WA
05-01-2019 20:00,Carroll PLC,health_fitness,15.08,Oakland,CA
05-01-2019 20:01,"""Bahringer, Bergnaum and Quitzon""",home,20.03,Sutherland,NE
05-01-2019 20:12,"""Zboncak, Rowe and Murazik""",shopping_net,38.15,Independence,MO
05-01-2019 20:22,Little Lt,kids_pets,12.9,Tekoa,WA
05-01-2019 20:23,"""Welch, Rath and Koepp""",entertainment,80.49,Athena,OR
05-01-2019 20:27,Swift PLC,kids_pets,45.89,Carlotta,CA
05-01-2019 20:35,"""Roberts, Daniel and Macejkovic""",kids_pets,50.48,Lonetree,WY
05-01-2019 20:36,Bahringer-Streich,food_dining,39.01,Moab,UT
05-01-2019 20:36,Reilly LLC,home,39.59,Sutherland,NE
05-01-2019 20:38,Gerhold LLC,home,208.67,Sun City,CA
05-01-2019 20:43,Corwin-Romague,travel,1.46,Santa Monica,CA
05-01-2019 20:46,"""Nitzsche, Kessler and Wol""",shopping_pos,5.48,Sun City,CA
05-01-2019 20:47,Jast and Sons,food_dining,23.25,Ruidoso,NM
05-01-2019 20:47,Zboncak Lt,food_dining,11.91,Lakeport,CA
05-01-2019 20:48,Dickinson Lt,personal_care,5.07,Centerview,MO
05-01-2019 20:51,Carroll PLC,health_fitness,50.93,Jelm,WY
05-01-2019 20:52,Pouros-Haag,shopping_pos,8.4,Kansas City,MO
05-01-2019 20:53,Wilkinson PLC,kids_pets,11.15,Paauilo,HI
05-01-2019 20:56,Terry Lt,home,13.94,Ballwin,MO
05-01-2019 21:03,Macejkovic-Lesch,shopping_pos,8.89,Newhall,CA
05-01-2019 21:04,Erdman-Schaden,personal_care,92.34,Centerview,MO
05-01-2019 21:05,"""Lesch, D'Amore and Brown""",food_dining,15.92,Syracuse,MO
05-01-2019 21:06,Cartwright PLC,kids_pets,45.57,Fiddletown,CA
05-01-2019 21:12,Medhurst Inc,home,42.41,Syracuse,MO
05-01-2019 21:12,Weber and Sons,food_dining,22.24,Sprague,NE
05-01-2019 21:16,"""Hauck, Dietrich and Funk""",kids_pets,112.13,Fullerton,NE
05-01-2019 21:26,"""O'Reilly, Mohr and Purdy""",home,41.79,Westerville,NE
05-01-2019 21:31,"""Moore, Williamson and Emmerich""",home,68.75,Phoenix,AZ
05-01-2019 21:32,Jast-McDermott,shopping_pos,116.23,Daly City,CA
05-01-2019 21:34,Labadie LLC,personal_care,4.98,Fort Washakie,WY
05-01-2019 21:45,Leannon-W,food_dining,89.85,Altonah,UT
05-01-2019 21:49,Jacobi Inc,health_fitness,101.09,Glendale,CA
05-01-2019 21:57,Wuckert-Goldne,home,15.74,Centerview,MO
05-01-2019 22:01,Donnelly LLC,entertainment,158.25,Tekoa,WA
05-01-2019 22:02,Dooley-Thompson,misc_net,849.49,Wales,AK
05-01-2019 22:02,Lesch Lt,shopping_pos,379.7,Kansas City,MO
05-01-2019 22:05,"""Gottlieb, Considine and Schultz""",shopping_net,1177.79,Browning,MO
05-01-2019 22:07,Zboncak LLC,food_dining,37.53,Weeping Water,NE
05-01-2019 22:08,"""Hahn, Bahringer and McLaughlin""",personal_care,33.62,Luray,MO
05-01-2019 22:11,"""Weimann, Kuhic and Beahan""",shopping_pos,8.56,Jelm,WY
05-01-2019 22:11,"""Schroeder, Wolff and Hermiston""",travel,10.0,Carlotta,CA
05-01-2019 22:12,"""Moen, Reinger and Murphy""",grocery_pos,307.09,Wales,AK
05-01-2019 22:14,Pouros-Haag,shopping_pos,4.87,Utica,MO
05-01-2019 22:18,"""Hauck, Dietrich and Funk""",kids_pets,4.58,Wales,AK
05-01-2019 22:22,Swift PLC,kids_pets,78.41,San Jose,CA
05-01-2019 22:22,"""Gutmann, McLaughlin and Wiz""",home,29.38,Rock Springs,WY
05-01-2019 22:23,Weber and Sons,food_dining,15.43,Norwalk,CA
05-01-2019 22:25,Beier-Hyatt,shopping_pos,9.82,North Loup,NE
05-01-2019 22:30,Reichel Inc,entertainment,13.41,Port Costa,CA
05-01-2019 22:30,Volkman-Predovic,shopping_net,267.13,Lakeport,CA
05-01-2019 22:32,Pouros-Haag,shopping_pos,730.78,Wales,AK
05-01-2019 22:32,"""Monahan, Hermann and Johns""",travel,8.64,Moriarty,NM
05-01-2019 22:33,Goyette Inc,shopping_net,1006.4,Wales,AK
05-01-2019 22:35,Kozey-McDermott,travel,9.12,Arnold,MO
05-01-2019 22:38,"""Metz, Russel and Metz""",kids_pets,83.86,Sixes,OR
05-01-2019 22:38,"""Baumbach, Strosin and Nicolas""",shopping_pos,830.72,Wales,AK
05-01-2019 22:47,"""Hermiston, Russel and Price""",food_dining,13.19,Moab,UT
05-01-2019 22:57,Schumm PLC,shopping_net,1067.73,Vancouver,WA
05-01-2019 23:00,Bruen-Yost,misc_pos,8.1,Sutherland,NE
05-01-2019 23:11,"""Kling, Howe and Schneide""",home,162.38,Cascade Locks,OR
05-01-2019 23:17,Pacocha-O'Reilly,grocery_pos,311.92,Wales,AK
05-01-2019 23:19,Mosciski Group,travel,6.26,American Fork,UT
05-01-2019 23:21,"""Schmeler, Bashirian and Price""",shopping_net,6.19,Newhall,CA
05-01-2019 23:22,"""Dare, Fritsch and Zboncak""",health_fitness,10.31,Norwalk,CA
05-01-2019 23:26,Barrows PLC,shopping_pos,762.93,Browning,MO
05-01-2019 23:32,Emmerich-R,personal_care,91.57,Mound City,MO
05-01-2019 23:33,Fritsch and Sons,health_fitness,105.95,Rocky Mount,MO
05-01-2019 23:36,Simonis-Prohask,misc_pos,184.85,Meridian,ID
05-01-2019 23:46,"""Pouros, Walker and Spence""",kids_pets,44.96,Dumont,CO
05-01-2019 23:54,Jast and Sons,food_dining,29.48,Holstein,NE
05-01-2019 23:59,Kassulke PLC,shopping_net,5.97,Burbank,WA
06-01-2019 00:09,Brekke and Sons,gas_transport,66.23,Wendel,CA
06-01-2019 00:14,Harber Inc,gas_transport,64.32,Gardiner,OR
06-01-2019 00:14,Paucek-Wiz,grocery_net,40.92,Riverton,WY
06-01-2019 00:23,Thiel-Thiel,entertainment,45.66,Indian Wells,CA
06-01-2019 00:26,"""Bernier, Streich and Jewess""",grocery_net,45.69,Athena,OR
06-01-2019 00:29,"""Greenfelder, Bartoletti and Davis""",misc_net,5.75,Santa Monica,CA
06-01-2019 00:32,Flatley-Durgan,misc_net,53.65,Sun City,CA
06-01-2019 00:32,Wolf Inc,grocery_pos,136.18,North Loup,NE
06-01-2019 00:44,Kuvalis Lt,gas_transport,94.9,Hooper,NE
06-01-2019 00:45,Bartoletti-Wunsch,gas_transport,67.25,Centerview,MO
06-01-2019 00:54,Kemmer-Reinge,grocery_net,101.97,Colorado Springs,CO
06-01-2019 00:58,Bogisich-Homenick,misc_net,44.14,Paauilo,HI
06-01-2019 01:08,"""Boehm, Block and Jakubowski""",misc_pos,8.09,Cascade Locks,OR
06-01-2019 01:09,Boyer-Reichert,shopping_net,70.56,Llano,NM
06-01-2019 01:11,Pouros-Conroy,shopping_pos,11.0,Lowell,OR
06-01-2019 01:12,Bogisich Inc,grocery_pos,149.09,Brainard,NE
06-01-2019 01:15,Lebsack and Sons,misc_net,11.72,Superior,AZ
06-01-2019 01:16,Bailey-Mo,grocery_pos,155.9,Cascade Locks,OR
06-01-2019 01:17,"""Johnston, Nikolaus and Maggio""",grocery_net,70.92,Littleton,CO
06-01-2019 01:20,"""Quitzon, Green and Bashirian""",shopping_pos,1.42,Mesa,ID
06-01-2019 01:23,Friesen-D'Amore,gas_transport,51.0,Laguna Hills,CA
06-01-2019 01:23,"""Lehner, Reichert and Mills""",misc_pos,7.21,Daly City,CA
06-01-2019 01:25,Erdman-Kertzmann,gas_transport,60.92,Gardiner,OR
06-01-2019 01:30,Rau and Sons,grocery_pos,141.71,Cascade Locks,OR
06-01-2019 01:38,"""Schaefer, McGlynn and Bosco""",gas_transport,70.96,Conway,WA
